#n,New period,linear_trend,multiplicative trend,White noise,AR,MA,Changing growth,Weekly freq,Monthly freq,Varying freq
222,0,34.09061005,-0.249806085,-0.419945401,-0.283989459,-0.022263991,7.122170332,-0.995520206,0.979962981,-0.801589667
223,0,34.47371981,-0.228278581,-0.240861455,-0.126795213,-0.139221041,1.57426944,-0.860967293,0.99541459,-0.646911582
224,0,34.85682957,-0.208606249,-0.249770173,-0.144353379,-0.078261968,0.282843747,-0.397554138,0.999960228,-0.561323396
225,0,35.23993934,-0.190629217,-0.430520201,-0.501964844,-0.116545335,0.039116005,0.217711186,0.993550093,-0.491409445
226,0,35.6230491,-0.17420139,-0.058013261,-0.272865111,-0.329201262,0.003791289,0.749818236,0.976254415,-0.418723592
227,0,36.00615886,-0.159189261,0.300684583,0.069215792,-0.246053542,0.000210618,0.995520206,0.94826269,-0.336670115
228,0,36.38926863,-0.14547083,-0.201513849,-0.378779713,-0.096372914,2.99E-06,0.860967293,0.9098816,-0.035891384
229,0,36.77237839,-0.13293461,0.176247429,-0.059255841,-0.137218957,-8.12E-08,0.397554138,0.861531657,0.039602801
230,0,37.15548815,-0.121478723,-0.390181795,-0.600736129,-0.029791834,5.57E-09,-0.217711186,0.803742592,0.51452193
231,0,37.53859791,-0.111010068,-0.167497412,-0.327107019,-0.096583148,-6.12E-10,-0.749818236,0.737147556,0.587063918
232,0,37.92170768,-0.101443569,-0.380097022,-0.660401257,-0.01495777,9.26E-11,-0.995520206,0.662476176,0.657778223
233,0,38.30481744,-0.09270148,0.111078463,-0.194108186,-0.222698194,-1.78E-11,-0.860967293,0.58054657,0.931097544
234,0,38.6879272,-0.084712758,0.285976811,-0.105698587,-0.057195813,4.18E-12,-0.397554138,0.492256373,0.98869012
235,0,39.07103697,-0.077412478,-0.193052196,-0.504524509,-0.094050641,-1.15E-12,0.217711186,0.398572913,0.891078694
236,0,39.45414673,-0.070741314,0.464447206,0.121437146,-0.079201799,3.64E-13,0.749818236,0.300522604,0.843932426
237,0,39.83725649,-0.06464505,0.16768091,-0.065705131,0.077602176,-1.31E-13,0.995520206,0.199179707,0.505043021
238,0,40.22036626,-0.059074142,-0.068344741,-0.177177085,0.128259875,5.21E-14,0.860967293,0.095654555,0.376142437
239,0,40.60347602,-0.053983318,0.481049852,0.305816257,0.135333775,-2.30E-14,0.397554138,-0.008918608,0.259492783
240,0,40.98658578,-0.049331205,-0.368310459,-0.39472676,0.162424499,1.11E-14,-0.217711186,-0.113394057,0.148394281
241,0,41.36969554,-0.045079997,-0.087302588,-0.107485326,0.080064004,-5.81E-15,-0.749818236,-0.216627137,0.054965749
242,0,41.75280531,-0.041195144,0.397913576,0.287286333,0.052220096,3.28E-15,-0.995520206,-0.317486805,-0.090512218
243,0,42.13591507,-0.037645076,-0.057474366,-0.031780839,0.067117663,-1.99E-15,-0.860967293,-0.414868021,-0.195200187
244,0,42.51902483,-0.034400941,-0.207655224,-0.246012889,0.087098376,1.29E-15,-0.397554138,-0.507703856,-0.281927234
245,0,42.9021346,-0.031436376,-0.383114669,-0.454562502,-0.083930597,-8.88E-16,0.217711186,-0.594977181,-0.352521466
246,0,43.28524436,-0.028727288,-0.155690942,-0.203739315,-0.111482713,6.49E-16,0.749818236,-0.675731812,-0.47648245
247,0,43.66835412,-0.026251661,-0.062754675,-0.200278884,-0.043637578,-5.01E-16,0.995520206,-0.749082983,-0.539379638
248,0,44.05146389,-0.023989375,0.357779867,0.147134047,-0.148374587,4.07E-16,0.860967293,-0.814227045,-0.626092253
249,0,44.43457365,-0.021922046,-0.081956342,-0.290831912,-0.03791313,-3.48E-16,0.397554138,-0.870450265,-0.692230606
250,0,44.81768341,-0.020032873,0.222736079,0.077308091,-0.096816376,3.12E-16,-0.217711186,-0.917136649,-0.763632554
251,0,45.20079318,-0.018306503,0.468363816,0.359632019,0.072692902,-2.92E-16,-0.749818236,-0.953774693,-0.855092408
252,0,45.58390294,-0.016728906,-0.229063959,-0.186942582,0.166391908,2.86E-16,-0.995520206,-0.979962981,-0.969058143
253,0,45.9670127,-0.015287261,0.401444839,0.396875356,0.115457061,-2.92E-16,-0.860967293,-0.99541459,-0.992147078
254,0,46.35012246,-0.013969853,0.376308824,0.433568847,0.174538273,3.10E-16,-0.397554138,-0.999960228,-0.993866927
255,0,46.73323223,-0.012765975,0.025837538,0.251727842,0.217266376,-3.42E-16,0.217711186,-0.993550093,-0.976621438
256,0,47.11634199,-0.011665843,-0.487220968,-0.316985141,0.213541793,3.91E-16,0.749818236,-0.976254415,-0.680936059
257,0,47.49945175,-0.010660518,0.299633312,0.466497386,-0.059520977,-4.63E-16,0.995520206,-0.94826269,-0.62530397
258,0,47.88256152,-0.009741828,0.214884442,0.414862356,0.162299218,5.68E-16,0.860967293,-0.9098816,-0.560266667
259,0,48.26567128,-0.008902307,-0.24624099,-0.019075509,0.09425787,-7.21E-16,0.397554138,-0.861531657,-0.473946072
260,0,48.64878104,-0.008135135,0.1578077,0.248903372,-0.034228692,9.44E-16,-0.217711186,-0.803742592,-0.352490389
261,0,49.03189081,-0.007434074,0.478789778,0.667696854,-0.026500042,-1.28E-15,-0.749818236,-0.737147556,-0.26303913
262,0,49.41500057,-0.006793429,0.198045749,0.507297279,0.197219544,1.78E-15,-0.995520206,-0.662476176,0.009500254
263,0,49.79811033,-0.006207993,0.321596274,0.607949379,0.164505296,-2.55E-15,-0.860967293,-0.58054657,0.228798032
264,0,50.18122009,-0.005673007,0.43647428,0.793050928,0.163519177,3.76E-15,-0.397554138,-0.492256373,0.333722323
265,0,50.56432986,-0.005184125,0.270705205,0.79856754,0.290398226,-5.70E-15,0.217711186,-0.398572913,0.440552387
266,0,50.94743962,-0.004737374,-0.057245397,0.52544616,0.325673832,8.88E-15,0.749818236,-0.300522604,0.686805413
267,0,51.33054938,-0.004329122,0.162011659,0.747353007,0.188218347,-1.42E-14,0.995520206,-0.199179707,0.73935457
268,0,51.71365915,-0.003956052,0.078053395,0.700164966,0.215974718,2.33E-14,0.860967293,-0.095654555,0.832064027
269,0,52.09676891,-0.003615132,0.302300027,0.946564001,0.16604929,-3.92E-14,0.397554138,0.008918608,0.990264492
270,1,11,-6,-0.493498039,0.239403192,0.192015755,13,-0.555442999,-0.998164674,-0.183179298
271,0,11.10586999,-5.62283228,0.312044699,0.854149307,0.010236814,25.19799362,-0.938138364,-0.999026668,0.007333257
272,0,11.21173999,-5.269373809,-0.356411232,0.331713983,0.084090704,47.28691776,-0.96249676,-0.988943117,0.539431628
273,0,11.31760998,-4.938134192,-0.065056102,0.52237769,-0.0198352,85.82204865,-0.619214108,-0.968024498,0.618463299
274,0,11.42347998,-4.627716723,-0.045872266,0.502962313,-0.077979626,150.4656879,-0.039412713,-0.9365,0.799500623
275,0,11.52934997,-4.336812495,-0.206936612,0.269904676,-0.171646156,254.518129,0.555442999,-0.894715013,0.841103676
276,0,11.63521997,-4.064194882,0.088946875,0.551687705,-0.082894989,414.8246442,0.938138364,-0.84312734,0.884351628
277,0,11.74108996,-3.808714363,0.066835992,0.495283133,-0.162839421,650.5074363,0.96249676,-0.782302187,0.947346777
278,0,11.84695996,-3.569293678,-0.399583691,0.066340537,-0.042438646,979.9618793,0.619214108,-0.712905969,0.995792679
279,0,11.95282995,-3.344923285,0.041456546,0.35543946,-0.121904772,1415.814442,0.039412713,-0.635699003,0.999724287
280,0,12.05869994,-3.134657103,-0.197094309,0.138522054,-0.113554076,1958.173334,-0.555442999,-0.551527186,0.994380317
281,0,12.16456994,-2.937608525,0.061682098,0.382684719,-0.090180721,2587.489547,-0.938138364,-0.461312721,0.96411976
282,0,12.27043993,-2.752946673,0.31517431,0.607259174,-0.114575498,3259.425441,-0.96249676,-0.366044018,0.938011252
283,0,12.37630993,-2.579892904,0.093655841,0.420707829,-0.060573788,3904.770883,-0.619214108,-0.26676486,0.895718815
284,0,12.48217992,-2.417717516,0.263518051,0.615954496,0.078896917,4436.994363,-0.039412713,-0.164562971,0.620494503
285,0,12.58804992,-2.265736683,0.045028218,0.451080802,0.124033575,4768.029742,0.555442999,-0.060558095,0.445176659
286,0,12.69391991,-2.12330956,-0.03665951,0.430432712,0.203894521,4829.609918,0.938138364,0.044110268,0.37032987
287,0,12.7997899,-1.989835589,0.00880995,0.48170337,0.181913534,4594.033264,0.96249676,0.14829535,0.012406305
288,0,12.9056599,-1.864751963,-0.065748021,0.398388337,0.100090255,4086.5287,0.619214108,0.250855677,-0.123179462
289,0,13.01152989,-1.747531256,0.033073865,0.489586649,0.064459804,3382.978962,0.039412713,0.350667577,-0.331693768
290,0,13.11739989,-1.637679193,0.177287858,0.612028878,-0.004393027,2591.849139,-0.555442999,0.446637489,-0.705632912
291,0,13.22326988,-1.534732572,0.47341571,0.952420154,0.025883738,1825.83132,-0.938138364,0.537713947,-0.766645671
292,0,13.32913988,-1.438257308,-0.302249911,0.295142938,0.150031109,1173.56848,-0.96249676,0.622899099,-0.953262159
293,0,13.43500987,-1.347846603,0.386019986,0.854529371,0.087345792,681.920315,-0.619214108,0.701259638,-0.996957038
294,0,13.54087987,-1.263119231,0.370747757,0.99055028,0.183430174,354.1708887,-0.039412713,0.77193703,-0.99984191
295,0,13.64674986,-1.183717931,0.081100429,0.843573439,0.289686837,162.0969461,0.555442999,0.834156918,-0.976753863
296,0,13.75261985,-1.109307899,0.001726003,0.744838938,0.264221886,64.18832233,0.938138364,0.887237608,-0.83505253
297,0,13.85848985,-1.039575377,0.254511221,0.926420055,0.129891766,21.45779938,0.96249676,0.930597538,-0.726249963
298,0,13.96435984,-0.974226331,0.154534169,1.004536207,0.287504483,5.849431375,0.619214108,0.963761646,-0.667436897
299,0,14.07022984,-0.912985211,-0.472861895,0.415255918,0.22960654,1.233696815,0.039412713,0.986366579,-0.414028843
300,0,14.17609983,-0.855593786,0.036958729,0.733151792,0.016033911,0.184087361,-0.555442999,0.998164674,-0.324253791
301,0,14.28196983,-0.80181006,0.405788184,1.134564817,-0.00926152,0.016111924,-0.938138364,0.999026668,-0.251114827
302,0,14.38783982,-0.751407248,0.499515257,1.381492925,0.101442021,0.000416178,-0.96249676,0.988943117,-0.06232824
303,0,14.49370981,-0.704172821,0.166635997,1.106328735,0.149847537,-1.49E-05,-0.619214108,0.968024498,0.351896849
304,0,14.59957981,-0.659907612,-0.318431024,0.548228831,0.145557175,0.000001456,-0.039412713,0.9365,0.469475947
305,0,14.7054498,-0.61842497,0.117910481,0.967275229,0.210377325,-2.32E-07,0.555442999,0.894715013,0.537718119
306,0,14.8113198,-0.579549981,-0.470102653,0.535213032,0.232516533,5.12E-08,0.938138364,0.84312734,0.597520829
307,0,14.91718979,-0.543118723,0.030546633,0.911884699,0.028714118,-1.45E-08,0.96249676,0.782302187,0.789960542
308,0,15.02305979,-0.508977582,-0.22682827,0.571691759,-0.124871787,0.000000005,0.619214108,0.712905969,0.98236161
309,0,15.12892978,-0.476982596,-0.030058203,0.6343765,-0.21884532,-0.000000002,0.039412713,0.635699003,0.95539021
310,0,15.23479978,-0.446998856,-0.288227319,0.395839099,-0.150777509,9.47E-10,-0.555442999,0.551527186,0.903910679
311,0,15.34066977,-0.418899933,0.444300078,1.010332799,-0.255518063,-5.01E-10,-0.938138364,0.461312721,0.597748318
312,0,15.44653976,-0.392567344,0.161598115,0.89446642,-0.031047426,2.96E-10,-0.96249676,0.366044018,0.489679378
313,0,15.55240976,-0.367890056,0.44726313,1.140801818,0.01139406,-1.93E-10,-0.619214108,0.26676486,-0.049136978
314,0,15.65827975,-0.344764014,-0.416002571,0.362908162,0.170484783,1.38E-10,-0.039412713,0.164562971,-0.16342841
315,0,15.76414975,-0.323091704,-0.229959248,0.41783328,0.096648333,-1.07E-10,0.555442999,0.060558095,-0.787903308
316,0,15.87001974,-0.302781744,-0.027381552,0.672775837,0.115571999,8.99E-11,0.938138364,-0.044110268,-0.836139395
317,0,15.97588974,-0.283748494,0.418895756,1.140678255,-0.004017813,-8.08E-11,0.96249676,-0.14829535,-0.87631523
318,0,16.08175973,-0.265911699,0.312978579,1.108240269,0.04986046,7.77E-11,0.619214108,-0.250855677,-0.915132914
319,0,16.18762972,-0.249196147,-0.231411828,0.478723065,-0.002653806,-7.95E-11,0.039412713,-0.350667577,-0.986363319
320,0,16.29349972,-0.233531357,-0.469743161,0.169499038,0.058546493,8.62E-11,-0.555442999,-0.446637489,-0.99895622
321,0,16.39936971,-0.218851275,-0.0352631,0.578966799,0.010241467,-9.88E-11,-0.938138364,-0.537713947,-0.999319099
322,0,16.50523971,-0.205094002,0.159476874,0.88242912,0.01353696,1.19E-10,-0.96249676,-0.622899099,-0.966113313
323,0,16.6111097,-0.19220153,0.191123147,0.889643957,-0.060370872,-1.52E-10,-0.619214108,-0.701259638,-0.903623081
324,0,16.7169797,-0.180119494,0.461024751,1.039969234,-0.112673243,2.02E-10,-0.039412713,-0.77193703,-0.838597824
325,0,16.82284969,-0.168796951,0.058813717,0.725583172,0.054601426,-2.81E-10,0.555442999,-0.834156918,-0.790773804
326,0,16.92871969,-0.158186158,0.376937374,1.130003896,0.213971135,4.09E-10,0.938138364,-0.887237608,-0.740639646
327,0,17.03458968,-0.148242372,-0.115123711,0.797050895,0.312374934,-6.20E-10,0.96249676,-0.930597538,-0.619583645
328,0,17.14045967,-0.138923666,0.231285506,1.102525155,0.263140663,0.000000001,0.619214108,-0.963761646,-0.536397197
329,0,17.24632967,-0.130190746,0.358119355,1.284569806,0.262194937,-1.61E-09,0.039412713,-0.986366579,-0.439105391
330,0,17.35219966,-0.122006788,0.14070865,1.135576924,0.232892943,2.73E-09,-0.555442999,-0.998164674,-0.347716182
331,0,17.45806966,-0.114337284,-0.346517136,0.688032774,0.259387317,-4.82E-09,-0.938138364,-0.999026668,-0.267055426
332,0,17.56393965,-0.107149895,-0.35760788,0.533587116,0.072913145,8.79E-09,-0.96249676,-0.988943117,-0.069437181
333,0,17.66980965,-0.100414315,0.439287051,1.316099573,0.020908884,-1.66E-08,-0.619214108,-0.968024498,0.102337053
334,0,17.77567964,-0.094102142,0.296679778,1.340184878,0.062382177,3.23E-08,-0.039412713,-0.9365,0.192924873
335,0,17.88154963,-0.08818676,0.485405104,1.50205488,0.044254953,-6.49E-08,0.555442999,-0.894715013,0.277887065
336,0,17.98741963,-0.082643227,0.028692777,1.043825302,0.105652259,1.35E-07,0.938138364,-0.84312734,0.352852307
337,0,18.09328962,-0.077448167,0.475604748,1.507174554,0.222568683,-2.87E-07,0.96249676,-0.782302187,0.652153032
338,0,18.19915962,-0.072579676,-0.437697491,0.864199093,0.44066348,6.30E-07,0.619214108,-0.712905969,0.721761093
339,0,18.30502961,-0.068017224,-0.19551876,0.976032504,0.242710201,-1.42E-06,0.039412713,-0.635699003,0.772992709
340,0,18.41089961,-0.063741574,-0.237889654,0.871079506,0.101118668,3.30E-06,-0.555442999,-0.551527186,0.841498641
341,0,18.5167696,-0.059734697,-0.209997905,0.805420085,-0.079440998,-7.85E-06,-0.938138364,-0.461312721,0.898868247
342,0,18.6226396,-0.055979697,-0.008565965,0.961656903,-0.141359089,1.92E-05,-0.96249676,-0.366044018,0.930411788
343,0,18.72850959,-0.052460741,0.360521341,1.231029638,-0.291184535,-4.80E-05,-0.619214108,-0.26676486,0.967634712
344,0,18.83437958,-0.049162991,-0.290713701,0.675480788,-0.088236125,0.000123073,-0.039412713,-0.164562971,0.98877651
345,0,18.94024958,-0.046072542,-0.112536827,0.711082802,-0.098505522,-0.000323307,0.555442999,-0.060558095,0.982449125
346,0,19.04611957,-0.043176363,-0.355335788,0.447464864,-0.075707137,0.000869261,0.938138364,0.044110268,0.855648604
347,0,19.15198957,-0.040462241,0.066249769,0.830214927,-0.090183524,-0.002390768,0.96249676,0.14829535,0.781892932
348,0,19.25785956,-0.037918733,-0.339376323,0.451037203,-0.080783016,0.006722931,0.619214108,0.250855677,0.601735201
349,0,19.36372956,-0.035535113,-0.264801509,0.32217855,-0.261078872,-0.019319896,0.039412713,0.350667577,0.533153807
350,0,19.46959955,-0.03330133,-0.18869186,0.30496105,-0.260897323,0.056712085,-0.555442999,0.446637489,0.376488673
351,0,19.57546955,-0.031207965,-0.176767162,0.271470508,-0.279520055,-0.169972736,-0.938138364,0.537713947,0.237516725
352,0,19.68133954,-0.029246192,-0.174972294,0.258711176,-0.227255243,0.519914215,-0.96249676,0.622899099,0.062641148
353,0,19.78720953,-0.027407739,0.171972209,0.483020643,-0.299863197,-1.62239349,-0.619214108,0.701259638,-0.011572845
354,0,19.89307953,-0.025684853,-0.013074926,0.323829899,-0.174200224,5.162772564,-0.039412713,0.77193703,-0.123129374
355,0,19.99894952,-0.02407027,-0.424942722,-0.114882446,-0.101251605,-16.74745529,0.555442999,0.834156918,-0.258378129
356,0,20.10481952,-0.022557182,0.281329977,0.457806686,-0.156909053,55.36006442,0.938138364,0.887237608,-0.420106247
357,0,20.21068951,-0.021139209,0.163717533,0.469349327,-0.052718657,-186.412476,0.96249676,0.930597538,-0.546378
358,0,20.31655951,-0.019810371,0.041409906,0.40147482,0.052875284,639.2020912,0.619214108,0.963761646,-0.84217049
359,0,20.4224295,-0.018565066,0.225833756,0.503508645,0.004813209,-2231.236572,0.039412713,0.986366579,-0.879356906
360,1,-3,-4,-0.358523243,-0.032259025,0.000749515,20,-0.447590238,0.847241528,-0.147673092
361,0,-2.961126994,-3.961945801,-0.269287099,0.098897254,0.078536781,39.25215909,-0.887728471,0.898126592,-0.220618013
362,0,-2.922253988,-3.924253633,0.075673785,0.353802211,-0.074743111,75.56888115,-0.9887846,0.939171593,-0.400405059
363,0,-2.883380982,-3.886920052,-0.453005356,-0.215268099,-0.047581589,142.6607372,-0.71215862,0.969926833,-0.53133339
364,0,-2.844507976,-3.849941645,-0.105456937,0.061717477,-0.097513875,263.9839673,-0.163512252,0.990055352,-0.594268741
365,0,-2.805634971,-3.813315034,-0.152274627,-0.107172201,-0.26017308,478.613432,0.447590238,0.999336618,-0.721192533
366,0,-2.766761965,-3.777036872,-0.071616349,-0.043421075,-0.171515404,849.8488527,0.887728471,0.997668942,-0.789268111
367,0,-2.727888959,-3.741103844,-0.045240598,-0.025762003,-0.104762247,1477.254597,0.9887846,0.985070597,-0.838576926
368,0,-2.689015953,-3.705512667,0.13427969,0.062538736,-0.18050199,2512.608625,0.71215862,0.961679612,-0.895071771
369,0,-2.650142947,-3.670260088,-0.236171886,-0.245845862,-0.037797287,4179.653067,0.163512252,0.927752264,-0.942057508
370,0,-2.611269941,-3.635342887,-0.28736069,-0.347477769,-0.074605412,6796.448359,-0.447590238,0.883660268,-0.973741978
371,0,-2.572396935,-3.600757872,0.38217648,0.268640963,-0.133277734,10797.43255,-0.887728471,0.829886705,-0.988574836
372,0,-2.533523929,-3.566501883,0.066274303,-0.018821235,-0.00632082,16750.00804,-0.9887846,0.76702073,-0.99704666
373,0,-2.494650923,-3.53257179,-0.441170551,-0.482952363,0.083465355,25357.89426,-0.71215862,0.695751115,-0.948771827
374,0,-2.455777918,-3.498964493,0.468708848,0.336533095,-0.142153594,37441.21903,-0.163512252,0.616858706,-0.829838989
375,0,-2.416904912,-3.465676921,0.198897444,0.108879588,-0.025088007,53882.3816,0.447590238,0.531207863,-0.691774364
376,0,-2.378031906,-3.432706031,0.144417462,0.189308859,0.224827386,75528.4038,0.887728471,0.439736996,-0.452401498
377,0,-2.3391589,-3.400048812,-0.120987946,-0.074387461,0.091375325,103046.0619,0.9887846,0.343448278,-0.378080982
378,0,-2.300285894,-3.367702279,-0.21986476,-0.20990987,-0.026435439,136736.2693,0.71215862,0.243396669,-0.156222903
379,0,-2.261412888,-3.335663476,-0.213621683,-0.137560173,0.089606255,176328.4114,0.163512252,0.140678356,0.467219593
380,0,-2.222539882,-3.303929476,0.117369865,0.083122992,-0.042233511,220791.2233,-0.447590238,0.03641874,0.5477032
381,0,-2.183666876,-3.272497379,0.125068397,0.088618228,-0.027757738,268209.9019,-0.887728471,-0.068239886,0.763343148
382,0,-2.14479387,-3.241364312,-0.014797524,-0.059702103,-0.027968412,315783.6332,-0.9887846,-0.172150862,0.892041117
383,0,-2.105920865,-3.210527432,0.251392856,0.214647675,-0.047257222,359987.9591,-0.71215862,-0.274175718,0.929307907
384,0,-2.067047859,-3.17998392,-0.126102942,-0.101006171,0.023580738,396919.4509,-0.163512252,-0.373196646,0.976232216
385,0,-2.028174853,-3.149730985,0.239785375,0.291938855,0.081058751,422798.148,0.447590238,-0.468128754,0.994232287
386,0,-1.989301847,-3.119765863,-0.16940245,-0.090680901,0.080877847,434554.8191,0.887728471,-0.557931946,0.9742748
387,0,-1.950428841,-3.090085816,-0.187021045,-0.133187377,0.037641026,430389.5122,0.9887846,-0.641622318,0.935817884
388,0,-1.911555835,-3.060688131,0.492881024,0.540671262,-0.006591491,410170.9866,0.71215862,-0.718282942,0.903844603
389,0,-1.872682829,-3.031570122,0.194666403,0.258517481,0.042551903,375565.1399,0.163512252,-0.787073908,0.84986661
390,0,-1.833809823,-3.002729129,0.186268516,0.371289548,0.187618154,329835.8162,-0.447590238,-0.847241528,0.753692465
